"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.077872966E1,6.069095612E0,-5.254937649E0,1.043868899E0,8.095551464E0
7.078120368E1,5.760122299E0,-5.370092392E0,9.529415965E-1,7.932527900E0
7.078367758E1,5.453841209E0,-5.482554913E0,8.452646136E-1,7.779284323E0
7.078615149E1,5.211866856E0,-5.642873764E0,8.090731502E-1,7.724000246E0
7.078862540E1,5.044369221E0,-5.836692810E0,9.026923180E-1,7.767077778E0
7.079109920E1,4.960620403E0,-6.016453266E0,1.094118118E0,7.874170378E0
7.079357284E1,4.998905659E0,-6.160022736E0,1.319043517E0,8.042065263E0
7.079604633E1,5.111368179E0,-6.289235115E0,1.529910922E0,8.247496009E0
7.079852029E1,5.202295303E0,-6.394519329E0,1.706979871E0,8.418285702E0
7.080099446E1,5.257330418E0,-6.447161674E0,1.876870275E0,8.528074742E0
7.080346831E1,5.269294739E0,-6.380162239E0,2.066202402E0,8.528841047E0
7.080594216E1,5.168796062E0,-6.167201042E0,2.264806747E0,8.359436048E0
7.080841612E1,5.013262749E0,-5.906383514E0,2.446661234E0,8.124304327E0
7.081089029E1,4.773980141E0,-5.659623623E0,2.659921408E0,7.867490568E0
7.081336440E1,4.496113777E0,-5.446662426E0,2.961417198E0,7.658404697E0
7.081583831E1,4.220939159E0,-5.283651352E0,3.301496983E0,7.525502064E0
7.081831248E1,3.986143351E0,-5.113760948E0,3.691826344E0,7.461197732E0
7.082078701E1,3.794717550E0,-4.970191956E0,4.079463482E0,7.466238120E0
7.082326149E1,3.626920938E0,-4.893621445E0,4.479363918E0,7.560872136E0
7.082573576E1,3.437887907E0,-4.819443703E0,4.936692238E0,7.708245009E0
7.082820982E1,3.267997503E0,-4.766502857E0,5.377270699E0,7.893946879E0
7.083068399E1,3.107678413E0,-4.673182487E0,5.755336761E0,8.038669101E0
7.083315852E1,3.016452074E0,-4.496113777E0,5.980561256E0,8.067287968E0
7.083563321E1,2.985345364E0,-4.237689018E0,6.140880108E0,8.036212022E0
7.083810758E1,3.009273529E0,-3.921537161E0,6.152844429E0,7.892507551E0
7.084058170E1,3.049951553E0,-3.610171080E0,6.124130249E0,7.735664872E0
7.084305576E1,3.073879719E0,-3.440280676E0,6.078666687E0,7.631150395E0
7.084552987E1,3.124428272E0,-3.318246841E0,6.047560215E0,7.572700884E0
7.084800414E1,3.189034462E0,-3.289532900E0,6.016453266E0,7.562319578E0
7.085047868E1,3.248854876E0,-3.375674486E0,6.002096653E0,7.614157896E0
7.085295331E1,3.375674486E0,-3.557528973E0,5.973382473E0,7.728679628E0
7.085542790E1,3.528815269E0,-3.785146236E0,5.911169052E0,7.856321582E0
7.085790243E1,3.691826344E0,-4.048357010E0,5.772086620E0,7.958376730E0
7.086037680E1,3.852145433E0,-4.311866283E0,5.537590027E0,8.006005158E0
7.086285097E1,3.995714664E0,-4.529613495E0,5.223830700E0,7.985708564E0
7.086532519E1,4.146462440E0,-4.622933388E0,4.817050934E0,7.859302996E0
7.086779930E1,4.342973232E0,-4.599005222E0,4.378865242E0,7.693290995E0
7.087027352E1,4.529613495E0,-4.441078663E0,3.957429647E0,7.476752471E0
7.087274800E1,4.642076015E0,-4.264009953E0,3.598206997E0,7.257943524E0
7.087522253E1,4.737788677E0,-4.098606110E0,3.330210924E0,7.094752877E0
7.087769706E1,4.773980141E0,-3.971786499E0,3.193820000E0,6.983298688E0
7.088017170E1,4.754538536E0,-3.873680830E0,3.145963669E0,6.892613965E0
7.088264644E1,4.744967461E0,-3.794717550E0,3.160320520E0,6.848519788E0
7.088512092E1,4.744967461E0,-3.708575964E0,3.191427231E0,6.815677490E0
7.088759524E1,4.725824833E0,-3.612564087E0,3.229712248E0,6.768683833E0
7.089006961E1,4.644468784E0,-3.619742393E0,3.296711445E0,6.748476245E0
7.089254368E1,4.508078098E0,-3.648755312E0,3.363710403E0,6.704530643E0
7.089501753E1,4.342973232E0,-3.730111361E0,3.433102369E0,6.675428011E0
7.089749164E1,4.172783375E0,-3.789932013E0,3.528815269E0,6.650431787E0
7.089996592E1,3.995714664E0,-3.830610037E0,3.670290947E0,6.641561907E0
7.090244034E1,3.837788343E0,-3.861716747E0,3.844966888E0,6.665226626E0
7.090491477E1,3.710968733E0,-3.806681633E0,4.031607151E0,6.672028943E0
7.090738946E1,3.576671600E0,-3.699004650E0,4.278367043E0,6.691759088E0
7.090986420E1,3.423531055E0,-3.535993576E0,4.551148891E0,6.703489516E0
7.091233842E1,3.267997503E0,-3.356531858E0,4.872086048E0,6.758944907E0
7.091481222E1,3.100499868E0,-3.165106058E0,5.202295303E0,6.833364634E0
7.091728644E1,2.906382322E0,-2.956631422E0,5.604588985E0,6.971380442E0
7.091976112E1,2.688635349E0,-2.753241539E0,6.021239281E0,7.145937411E0
7.092223555E1,2.427518606E0,-2.624029160E0,6.485745907E0,7.405624591E0
7.092470982E1,2.154736757E0,-2.607279301E0,6.997809887E0,7.772395966E0
7.092718420E1,1.963011861E0,-2.578565598E0,7.457530975E0,8.131247405E0
7.092965857E1,1.922333837E0,-2.508874655E0,7.855038643E0,8.467080459E0
7.093213290E1,2.015953064E0,-2.429911375E0,8.175975800E0,8.764423331E0
7.093460706E1,2.240878344E0,-2.310270309E0,8.489435196E0,9.079063531E0
7.093708144E1,2.557030201E0,-2.221735716E0,8.836693764E0,9.463702749E0
7.093955597E1,2.932703257E0,-2.214557409E0,9.226723671E0,9.931638466E0
7.094203040E1,3.344567776E0,-2.231307030E0,9.588339806E0,1.039716908E1
7.094450461E1,3.768396616E0,-2.238485575E0,9.899705887E0,1.082662493E1
7.094697888E1,4.136891365E0,-2.279163599E0,1.015095139E1,1.119599352E1
7.094945310E1,4.402793884E0,-2.377269268E0,1.036869907E1,1.151285906E1
7.095192748E1,4.558327198E0,-2.504088879E0,1.055085278E1,1.176304817E1
7.095440180E1,4.637290478E0,-2.626421928E0,1.064177990E1,1.190168201E1
7.095687586E1,4.694717884E0,-2.700599432E0,1.065135098E1,1.194926319E1
7.095934993E1,4.709074974E0,-2.803490877E0,1.058435154E1,1.191903711E1
7.096182415E1,4.718646049E0,-2.863311291E0,1.047188950E1,1.183742547E1
7.096429826E1,4.697110653E0,-2.911167860E0,1.033519936E1,1.171981623E1
7.096677248E1,4.642076015E0,-2.939881802E0,1.017488003E1,1.156373462E1
7.096924706E1,4.570291042E0,-2.901596546E0,1.000738239E1,1.137780845E1
7.097172138E1,4.510470867E0,-2.803490877E0,9.798908234E0,1.114551529E1
7.097419571E1,4.419543266E0,-2.707777977E0,9.581160545E0,1.089325762E1
7.097667013E1,4.283152580E0,-2.631207705E0,9.361021042E0,1.062531717E1
7.097914456E1,4.100998878E0,-2.583351135E0,9.135796547E0,1.034188926E1
7.098161909E1,3.878466368E0,-2.592922449E0,8.913264275E0,1.006041889E1
7.098409352E1,3.600599766E0,-2.628814697E0,8.659325600E0,9.739553646E0
7.098656800E1,3.248854876E0,-2.659921408E0,8.463114738E0,9.447462674E0
7.098904274E1,2.875275612E0,-2.679064035E0,8.312366486E0,9.194565272E0
7.099151711E1,2.456232548E0,-2.664707184E0,8.231010437E0,8.993512969E0
7.099399123E1,2.030309916E0,-2.624029160E0,8.207082748E0,8.852338370E0
7.099646560E1,1.635195136E0,-2.619243383E0,8.214261055E0,8.775442081E0
7.099894003E1,1.302293777E0,-2.631207705E0,8.216653824E0,8.725401030E0
7.100141409E1,1.086939692E0,-2.652743101E0,8.137690544E0,8.627890313E0
7.100388816E1,1.003190875E0,-2.628814697E0,7.967501163E0,8.449741619E0
7.100636216E1,1.000798106E0,-2.614457846E0,7.759325504E0,8.248885922E0
7.100883618E1,1.084546804E0,-2.564208508E0,7.569993496E0,8.065742903E0
7.101131055E1,1.268794179E0,-2.487339020E0,7.469494820E0,7.974336770E0
7.101378482E1,1.494018674E0,-2.401197433E0,7.486244678E0,8.002605844E0
7.101625914E1,1.290329576E0,-2.329412937E0,8.427222252E0,8.837940367E0
7.101873321E1,3.568296731E-1,-2.154736757E0,1.251386452E1,1.270303204E1
7.102120685E1,2.392822653E-1,-1.836192250E0,1.446999645E1,1.458799696E1
7.102368076E1,1.046261668E0,-1.666301847E0,1.322752380E1,1.337305542E1
7.102615503E1,1.742872238E0,-1.685444474E0,1.208554935E1,1.232634698E1
7.102862930E1,2.123630047E0,-1.718943954E0,1.174068356E1,1.205438606E1
7.103110331E1,2.310270309E0,-1.663909078E0,1.197278690E1,1.230664733E1
7.103357732E1,2.269592285E0,-1.491625786E0,1.317936802E1,1.345628991E1
7.103605138E1,2.159522533E0,-1.110867858E0,1.510678673E1,1.530073757E1
7.103852519E1,2.341377020E0,-6.870391965E-1,1.579143333E1,1.597884339E1
7.104099909E1,2.638386011E0,-6.080760360E-1,1.485284805E1,1.509761347E1
7.104347284E1,2.698206663E0,-8.907282352E-1,1.346441269E1,1.376096381E1
7.104594670E1,2.441875458E0,-1.287936807E0,1.255693531E1,1.285683326E1
7.104842102E1,2.197807550E0,-1.649552107E0,1.182682514E1,1.214187684E1
7.105089498E1,2.044667006E0,-1.833799481E0,1.121396351E1,1.154540867E1
7.105336842E1,1.872084618E0,-1.872084618E0,1.071595669E1,1.103816694E1
7.105584227E1,1.673480392E0,-1.785943031E0,1.039531898E1,1.067954989E1
7.105831675E1,1.402792215E0,-1.606481314E0,1.022512913E1,1.044518424E1
7.106079133E1,1.077368379E0,-1.398006678E0,1.012463093E1,1.027731953E1
7.106326545E1,7.348956466E-1,-1.218544960E0,1.000738239E1,1.010804758E1
7.106573930E1,3.448655605E-1,-1.101296663E0,9.854242325E0,9.921586486E0
7.106821305E1,-8.135596663E-2,-1.051047325E0,9.719944954E0,9.776944777E0
7.107068685E1,-4.956133962E-1,-9.912267923E-1,9.655338287E0,9.718730402E0
7.107316071E1,-8.907282352E-1,-9.290133715E-1,9.585947037E0,9.671961705E0
7.107563451E1,-1.280758262E0,-8.476574421E-1,9.550054550E0,9.672766242E0
7.107810878E1,-1.616052628E0,-7.731808424E-1,9.473484039E0,9.641386547E0
7.108058357E1,-1.915155411E0,-6.726822853E-1,9.344271660E0,9.562203436E0
7.108305821E1,-2.142772675E0,-5.554339290E-1,9.176474571E0,9.439685754E0
7.108553253E1,-2.226521492E0,-4.286143482E-1,8.956335068E0,9.238887707E0
7.108800696E1,-2.140379906E0,-2.874378264E-1,8.702695847E0,8.966647180E0
7.109048118E1,-1.874477386E0,-1.172483116E-1,8.443971634E0,8.650321936E0
7.109295550E1,-1.544267893E0,5.503492057E-2,8.207082748E0,8.351287290E0
7.109543003E1,-1.137188911E0,1.770688742E-1,8.027321815E0,8.109404882E0
7.109790435E1,-6.655037999E-1,2.297109663E-1,7.862216949E0,7.893675810E0
7.110037852E1,-2.368894368E-1,2.009970993E-1,7.797610760E0,7.803797153E0
7.110285258E1,5.742774159E-2,1.244267747E-1,7.764111042E0,7.765320357E0
7.110532638E1,2.751746178E-1,2.632104978E-2,7.768897057E0,7.773813436E0
7.110780040E1,4.166502357E-1,-4.546362907E-2,7.759325504E0,7.770636823E0
7.111027466E1,5.578267574E-1,-6.939185411E-2,7.680362701E0,7.700906255E0
7.111274920E1,7.013961077E-1,-2.632104978E-2,7.522137165E0,7.554812825E0
7.111522357E1,8.066803217E-1,-2.392822644E-3,7.301997185E0,7.346421017E0
7.111769774E1,7.683951855E-1,-3.349951655E-2,7.077072144E0,7.118743113E0
7.112017164E1,7.851449251E-1,2.392822690E-2,6.813562393E0,6.858692120E0
7.112264540E1,8.138588071E-1,4.785645381E-2,6.559923172E0,6.610389430E0
7.112511961E1,8.234301209E-1,1.292124242E-1,6.423233509E0,6.477087442E0
7.112759378E1,8.258228898E-1,2.105683982E-1,6.392126560E0,6.448690135E0
7.113006727E1,8.210372925E-1,3.329014480E-1,6.473781586E0,6.534123784E0
7.113254123E1,8.162516356E-1,4.405784607E-1,6.622136593E0,6.686783170E0
7.113501576E1,8.500502706E-1,5.769693851E-1,6.772884369E0,6.850360706E0
7.113748998E1,8.548358679E-1,7.540382147E-1,6.978667259E0,7.071146633E0
7.113996383E1,8.258228898E-1,9.002995491E-1,7.160820961E0,7.264287960E0
7.114243790E1,7.444669604E-1,9.601200819E-1,7.357032299E0,7.456673915E0
7.114491222E1,6.200401783E-1,9.864411354E-1,7.536494255E0,7.626025281E0
7.114738628E1,4.070789516E-1,8.883354068E-1,7.661220074E0,7.723285964E0
7.114986034E1,1.627119333E-1,7.851449251E-1,7.747361660E0,7.788744470E0
7.115233399E1,-1.483550072E-1,6.750751138E-1,7.804789066E0,7.835334580E0
7.115480758E1,-4.573282301E-1,5.889334679E-1,7.833503246E0,7.868911287E0
7.115728180E1,-7.037889361E-1,5.386841893E-1,7.845467091E0,7.895369111E0
7.115975607E1,-8.668000102E-1,5.315057039E-1,7.890930653E0,7.956169124E0
7.116223029E1,-9.553344250E-1,6.056832075E-1,7.979465485E0,8.059242237E0
7.116470482E1,-9.720842242E-1,7.468597889E-1,8.132605553E0,8.224476905E0
7.116717961E1,-9.218349457E-1,8.258228898E-1,8.276473999E0,8.368499565E0
7.116965420E1,-8.715856671E-1,8.955138922E-1,8.465507507E0,8.557243953E0
7.117212836E1,-8.548358679E-1,9.409775138E-1,8.745766640E0,8.837681662E0
7.117460263E1,-8.138588071E-1,9.553344250E-1,9.013762474E0,9.100711179E0
7.117707685E1,-8.114659786E-1,1.019940615E0,9.305986404E0,9.396815357E0
7.117955102E1,-7.947162390E-1,1.118046403E0,9.583553314E0,9.681223879E0
7.118202513E1,-7.396813035E-1,1.242473125E0,9.830313683E0,9.936092542E0
7.118449909E1,-6.439684033E-1,1.427019596E0,1.009113121E1,1.021185631E1
7.118697336E1,-5.243272781E-1,1.613659739E0,1.037109184E1,1.050896583E1
7.118944763E1,-3.472583890E-1,1.817049742E0,1.063460159E1,1.079430448E1
7.119192190E1,-1.890329868E-1,1.958226204E0,1.083081245E1,1.100803714E1
7.119439628E1,-1.914258115E-2,2.063809633E0,1.096271706E1,1.115530555E1
7.119687055E1,1.746760458E-1,2.128415823E0,1.102732277E1,1.123220874E1
7.119934466E1,3.616153300E-1,2.097309113E0,1.101057339E1,1.121437459E1
7.120181868E1,4.956133962E-1,2.025524378E0,1.096032429E1,1.115693014E1
7.120429300E1,5.961119533E-1,1.917548299E0,1.086191940E1,1.104597818E1
7.120676706E1,7.181459069E-1,1.826620936E0,1.073749256E1,1.091540307E1
7.120924128E1,8.668000102E-1,1.759621978E0,1.066570759E1,1.084458068E1
7.121171581E1,1.029511929E0,1.771586061E0,1.057956600E1,1.077616021E1
7.121419040E1,1.197009563E0,1.824228168E0,1.049820995E1,1.072254879E1
7.121666493E1,1.247258782E0,1.852941990E0,1.052453136E1,1.075894088E1
7.121913940E1,1.175474167E0,1.867298961E0,1.056760216E1,1.079549722E1
7.122161414E1,1.058225870E0,1.910369754E0,1.062263680E1,1.084480369E1
7.122408883E1,7.588238716E-1,1.776371717E0,1.066092205E1,1.083450825E1
7.122656347E1,3.687937856E-1,1.606481314E0,1.056760216E1,1.069537313E1
7.122903795E1,2.536391914E-1,1.773978829E0,1.046949673E1,1.062175576E1
7.123151248E1,1.363908947E-1,1.994417667E0,1.045274639E1,1.064219016E1
7.123398685E1,4.546362907E-2,2.121237278E0,1.040967560E1,1.062370277E1
7.123646086E1,-1.268195957E-1,2.183450699E0,1.038066292E1,1.060856742E1
7.123893503E1,-3.640081584E-1,2.157129526E0,1.032323551E1,1.055248318E1
7.124140914E1,-6.559324861E-1,2.097309113E0,1.026341438E1,1.049602914E1
7.124388316E1,-9.026923180E-1,2.051845312E0,1.015095139E1,1.039551522E1
7.124635784E1,-1.127617717E0,2.025524378E0,1.001456070E1,1.027938212E1
7.124883227E1,-1.309472203E0,2.042274237E0,9.827920914E0,1.012292601E1
7.125130638E1,-1.472483277E0,2.073380709E0,9.655338287E0,9.984621776E0
7.125378034E1,-1.553839207E0,2.085345030E0,9.490233421E0,9.840102162E0
7.125625430E1,-1.714158297E0,2.102094650E0,9.361021042E0,9.746068722E0
7.125872821E1,-1.898405671E0,2.142772675E0,9.282057762E0,9.713496545E0
7.126120201E1,-2.035095692E0,2.226521492E0,9.099904060E0,9.586827751E0
7.126367618E1,-2.204986095E0,2.336591244E0,8.817551613E0,9.384606479E0
7.126615013E1,-2.353341103E0,2.315055847E0,8.518149376E0,9.135456568E0
7.126862409E1,-2.501696110E0,2.252842426E0,8.333902359E0,8.988198426E0
7.127109862E1,-2.573779821E0,2.221735716E0,8.245368004E0,8.918887020E0
7.127357305E1,-2.520838737E0,2.269592285E0,8.147261620E0,8.825165663E0
7.127604727E1,-2.425125837E0,2.377269268E0,8.032107353E0,8.720515640E0
7.127852170E1,-3.181855917E0,2.484946251E0,8.381758690E0,9.303388828E0
7.128099618E1,-5.142475128E0,2.475374937E0,9.801301003E0,1.134187078E1
7.128347045E1,-4.764110088E0,2.899203777E0,9.640981674E0,1.113780298E1
7.128594477E1,-3.823431492E0,3.057130098E0,9.684052467E0,1.085106193E1
7.128841868E1,-2.738884687E0,2.942274570E0,9.882955551E0,1.066917426E1
7.129089243E1,-1.829013824E0,2.712563515E0,1.008873844E1,1.060593870E1
7.129336644E1,-1.055832982E0,2.520838737E0,1.029930687E1,1.065575587E1
7.129584045E1,-4.429712892E-1,2.353341103E0,1.047428226E1,1.074453474E1
7.129831456E1,4.546362907E-2,2.224128723E0,1.058913708E1,1.082028833E1
7.130078888E1,4.836492836E-1,2.090130568E0,1.058674431E1,1.080193119E1
7.130326310E1,8.644071817E-1,1.975275040E0,1.049820995E1,1.071733752E1
7.130573711E1,1.197009563E0,1.874477386E0,1.031605625E1,1.055308078E1
7.130821112E1,1.539482236E0,1.845763564E0,1.016291618E1,1.044326166E1
7.131068529E1,1.788335800E0,1.869691849E0,1.000020409E1,1.032947115E1
7.131315951E1,1.941476464E0,1.905584097E0,9.839884758E0,1.020901139E1
7.131563352E1,1.994417667E0,1.965703845E0,9.753444672E0,1.014748128E1
7.131810784E1,1.893620014E0,1.980060697E0,9.686445236E0,1.006646206E1
7.132058232E1,1.697408557E0,1.980060697E0,9.564411163E0,9.913616750E0
7.132305670E1,1.378864050E0,2.030309916E0,9.475876808E0,9.788547681E0
7.132553097E1,9.481559992E-1,2.090130568E0,9.377771378E0,9.654545126E0
7.132800498E1,4.812564552E-1,2.123630047E0,9.207581520E0,9.461552188E0
7.133047888E1,3.828516230E-2,2.195414782E0,9.008976936E0,9.272700645E0
7.133295295E1,-3.735794425E-1,2.257628202E0,8.772088051E0,9.065648100E0
7.133542722E1,-7.301099896E-1,2.331805706E0,8.551649094E0,8.893878831E0
7.133790154E1,-1.077368379E0,2.360519648E0,8.341080666E0,8.735353588E0
7.134037602E1,-1.378864050E0,2.353341103E0,8.070392609E0,8.518844832E0
7.134285034E1,-1.649552107E0,2.281556368E0,7.773682594E0,8.267808820E0
7.134532477E1,-1.922333837E0,2.161915302E0,7.565207958E0,8.099482490E0
7.134779946E1,-2.166700840E0,2.066202402E0,7.445566654E0,8.024976492E0
7.135027388E1,-2.377269268E0,2.075773716E0,7.409674644E0,8.053789420E0
7.135274779E1,-2.564208508E0,2.080559254E0,7.359425068E0,8.066289693E0
7.135522180E1,-2.669492722E0,2.097309113E0,7.278069019E0,8.030889462E0
7.135769612E1,-2.702992201E0,2.094916344E0,7.196712971E0,7.967905553E0
7.136017034E1,-2.662314177E0,2.171486616E0,7.141678333E0,7.925076676E0
7.136264472E1,-2.573779821E0,2.295913219E0,7.079464912E0,7.874921176E0
7.136511894E1,-2.554637194E0,2.379662037E0,6.928418159E0,7.758346524E0
7.136759300E1,-2.530709028E0,2.453839540E0,6.641279221E0,7.518803519E0
7.137006696E1,-2.420340061E0,2.805883646E0,6.303592205E0,7.312065627E0
7.137254107E1,-2.417947292E0,3.136392355E0,5.975775242E0,7.168913157E0
7.137501524E1,-2.461018085E0,3.150749207E0,5.580660820E0,6.864954899E0
7.137748909E1,-2.545065880E0,3.090928555E0,5.314758301E0,6.654160763E0
7.137996326E1,-2.643171787E0,3.045166016E0,5.185545921E0,6.568811130E0
7.138243779E1,-2.729313374E0,2.990130901E0,5.219045162E0,6.605184835E0
7.138491216E1,-2.841775894E0,2.911167860E0,5.358128071E0,6.727564564E0
7.138738638E1,-2.923131943E0,2.887239695E0,5.496912003E0,6.862717754E0
7.138986050E1,-2.908775091E0,2.944667339E0,5.693123341E0,7.038727985E0
7.139233451E1,-2.892025232E0,3.066701412E0,5.949454308E0,7.291397263E0
7.139480883E1,-2.942274570E0,3.042773008E0,6.222236156E0,7.525401651E0
7.139728321E1,-2.968595505E0,2.911167860E0,6.500102520E0,7.716138306E0
7.139975763E1,-2.975774050E0,2.798705101E0,6.918846607E0,8.034825438E0
7.140223201E1,-2.937488794E0,2.492124796E0,7.340282440E0,8.289708844E0
7.140470644E1,-2.901596546E0,2.085345030E0,7.795217991E0,8.575158887E0
7.140718092E1,-2.918346405E0,1.520339727E0,8.197511673E0,8.833310606E0
7.140965550E1,-3.011666298E0,1.127617717E0,8.683254242E0,9.259619854E0
7.141212982E1,-3.076272726E0,8.500502706E-1,9.157332420E0,9.697565489E0
7.141460388E1,-3.071486950E0,7.037889361E-1,9.631410599E0,1.013377625E1
7.141707810E1,-3.004487991E0,6.224330068E-1,1.005284595E1,1.051066519E1
7.141955274E1,-2.951845884E0,5.626124144E-1,1.040489006E1,1.083012761E1
7.142202737E1,-2.908775091E0,5.626124144E-1,1.070160007E1,1.110413209E1
7.142450170E1,-2.906382322E0,5.769693851E-1,1.093609715E1,1.133040920E1
7.142697612E1,-2.906382322E0,6.343970895E-1,1.110389328E1,1.149547580E1
7.142945060E1,-2.925524712E0,7.133602500E-1,1.120199966E1,1.159967130E1
7.143192477E1,-2.975774050E0,8.452646136E-1,1.127617645E1,1.169281227E1
7.143439904E1,-2.978166819E0,1.101296663E0,1.134556866E1,1.178152198E1
7.143687378E1,-2.992523909E0,1.405484200E0,1.140060329E1,1.187031342E1
7.143934805E1,-3.030808926E0,1.733300924E0,1.142692471E1,1.194842011E1
7.144182190E1,-3.016452074E0,2.087737799E0,1.141017437E1,1.198539575E1
7.144429612E1,-2.975774050E0,2.410768747E0,1.136471081E1,1.199265145E1
7.144677040E1,-2.930310488E0,2.628814697E0,1.125464153E1,1.192326894E1
7.144924487E1,-2.918346405E0,2.781955481E0,1.106800079E1,1.177950184E1
7.145171956E1,-2.961417198E0,2.860918522E0,1.082602692E1,1.158264674E1
7.145419399E1,-3.026023388E0,2.856132984E0,1.056281662E1,1.135285903E1
7.145666831E1,-3.093321562E0,2.820240498E0,1.027298546E1,1.109308906E1
7.145914263E1,-3.124428272E0,2.731706142E0,9.997811317E0,1.082499430E1
7.146161675E1,-3.122035265E0,2.619243383E0,9.736694336E0,1.055512940E1
7.146409071E1,-3.124428272E0,2.559422970E0,9.545269012E0,1.036459640E1
7.146656482E1,-3.442673683E0,2.552244425E0,9.576375008E0,1.049156385E1
7.146903925E1,-3.631706476E0,2.511267424E0,9.550054550E0,1.052137339E1
7.147151362E1,-3.375674486E0,2.420340061E0,9.296415329E0,1.018216884E1
7.147398790E1,-2.889632463E0,2.317448616E0,8.989834785E0,9.723048562E0
7.147646222E1,-2.405983210E0,2.226521492E0,8.683254242E0,9.281436171E0
7.147893680E1,-2.130808592E0,2.106880426E0,8.470293045E0,8.984717839E0
7.148141133E1,-2.066202402E0,1.984846354E0,8.343473434E0,8.821698043E0
7.148388576E1,-2.035095692E0,1.888834357E0,8.290831566E0,8.743408818E0
7.148635998E1,-1.958226204E0,1.960619092E0,8.204689980E0,8.660000852E0
7.148883404E1,-1.814656854E0,2.238485575E0,7.998608112E0,8.501854439E0
7.149130847E1,-1.769193292E0,2.645564556E0,7.744968891E0,8.373386403E0
7.149378305E1,-1.759621978E0,3.114856958E0,7.471887589E0,8.284184179E0
7.149625758E1,-1.685444474E0,3.495315790E0,7.110571384E0,8.100504982E0
7.149873196E1,-1.642373681E0,3.701397419E0,6.823133945E0,7.934285790E0
7.150120602E1,-1.683051586E0,3.734897137E0,6.655636311E0,7.815344776E0
7.150367961E1,-1.802692771E0,3.710968733E0,6.622136593E0,7.802158882E0
7.150615342E1,-2.042274237E0,3.665505171E0,6.746563435E0,7.944994046E0
7.150862774E1,-2.102094650E0,3.346960783E0,6.832705021E0,7.893466051E0
7.151110190E1,-2.051845312E0,3.122035265E0,6.926024914E0,7.869370654E0
7.151357623E1,-2.073380709E0,3.193820000E0,7.206284523E0,8.150455839E0
7.151605060E1,-2.154736757E0,3.406781197E0,7.601399422E0,8.604087504E0
7.151852456E1,-2.319841623E0,3.586242914E0,8.010572433E0,9.078109611E0
7.152099868E1,-2.557030201E0,3.667897940E0,8.398508072E0,9.514558139E0
7.152347305E1,-2.825026274E0,3.691826344E0,8.769695282E0,9.925618899E0
7.152594743E1,-3.085843801E0,3.682255030E0,9.049654961E0,1.024586204E1
7.152842185E1,-3.354139090E0,3.667897940E0,9.291629791E0,1.053746215E1
7.153089602E1,-3.607778311E0,3.631706476E0,9.461520195E0,1.075758898E1
7.153337019E1,-3.828217030E0,3.636492252E0,9.593125343E0,1.095022262E1
7.153584461E1,-4.053142548E0,3.653541088E0,9.743872643E0,1.116778318E1
7.153831904E1,-4.307080746E0,3.629313707E0,9.914062500E0,1.140225845E1
7.154079310E1,-4.558327198E0,3.500101328E0,1.002413273E1,1.155475197E1
7.154326732E1,-4.771587372E0,3.332603693E0,1.010070229E1,1.165755035E1
7.154574164E1,-4.946263313E0,3.126821041E0,1.015095139E1,1.171684021E1
7.154821571E1,-5.070690155E0,2.877668381E0,1.014855862E1,1.170410680E1
7.155068982E1,-5.111368179E0,2.604886532E0,1.009591675E1,1.161202194E1
7.155316404E1,-5.053940296E0,2.379662037E0,9.995418549E0,1.145048016E1
7.155563831E1,-4.919942379E0,2.209771633E0,9.844670296E0,1.122525977E1
7.155811258E1,-4.706682205E0,2.109273195E0,9.676874161E0,1.096557269E1
7.156058670E1,-4.366901398E0,2.092523336E0,9.528518677E0,1.068836517E1
7.156306055E1,-3.957429647E0,2.190629244E0,9.363413811E0,1.039873185E1
7.156553472E1,-3.555136204E0,2.334198475E0,9.212367058E0,1.014668334E1
7.156800920E1,-3.196212769E0,2.585743904E0,9.078369141E0,9.965873462E0
7.157048357E1,-2.987738132E0,2.951845884E0,8.961120605E0,9.896547670E0
7.157295790E1,-2.841775894E0,3.088535786E0,8.843872070E0,9.789219414E0
7.157543211E1,-2.628814697E0,3.112463951E0,8.623434067E0,9.537385054E0
7.157790633E1,-2.468196630E0,3.138785124E0,8.283653259E0,9.195807631E0
7.158038092E1,-2.338984251E0,3.177070379E0,7.828717709E0,8.766609634E0
7.158285560E1,-2.219342947E0,3.272783279E0,7.392924786E0,8.384028292E0
7.158532998E1,-2.090130568E0,3.416352510E0,7.007380962E0,8.071152224E0
7.158780394E1,-1.975275040E0,3.552743435E0,6.638886452E0,7.784504526E0
7.159027816E1,-1.903191328E0,3.890430450E0,6.341877460E0,7.679648172E0
7.159275248E1,-2.015953064E0,4.304687977E0,6.236593246E0,7.841524128E0
7.159522680E1,-2.204986095E0,4.532006264E0,6.150451660E0,7.951672785E0
7.159770133E1,-2.379662037E0,4.644468784E0,6.006882191E0,7.957167546E0
7.160017571E1,-2.561815739E0,4.768895626E0,5.793622017E0,7.929143803E0
7.160265024E1,-2.686242580E0,4.948656559E0,5.549553871E0,7.905861693E0
7.160512461E1,-2.793919563E0,5.116153717E0,5.338985443E0,7.904794807E0
7.160759915E1,-3.028416157E0,5.219045162E0,5.278865814E0,8.017241490E0
7.161007383E1,-3.351746321E0,5.185545921E0,5.334199905E0,8.159520729E0
